shop_id,customer_id,customer_name,customer_email,customer_segment,lifetime_orders,lifetime_value,last_order_date,customer_status,ai_summary,sample_questions
3107dcbe-487b-4d2a-ac6c-893a3b081045,558ece4b-3468-4c7c-b6cb-7f2888947611,Customer 494,customer494@test.com,returning,5,648.0,2026-01-01 03:11:54.743912+05:30,active,returning customer with 5 orders and lifetime value 648.0,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,85ddf3c7-54e0-4eef-bc77-9aecf7e8bc61,Customer 509,customer509@test.com,returning,5,621.74,2025-11-04 11:01:19.120533+05:30,active,returning customer with 5 orders and lifetime value 621.74,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,8c6aee06-8681-4df5-858f-c9ebe3b599ef,Customer 707,customer707@test.com,returning,5,666.1,2025-07-27 19:14:26.068536+05:30,active,returning customer with 5 orders and lifetime value 666.1,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,902e8325-eb62-4eea-be90-9d20ad901284,Customer 605,customer605@test.com,returning,5,472.18,2026-01-31 10:48:49.636297+05:30,active,returning customer with 5 orders and lifetime value 472.18,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,0331db04-a0ab-4b6a-921b-bdc1b851f144,Customer 875,customer875@test.com,returning,5,408.43,2026-02-01 03:41:40.814410+05:30,active,returning customer with 5 orders and lifetime value 408.43,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,a5be6f71-9a03-4d29-bd33-93d7568ca911,Customer 307,customer307@test.com,returning,5,358.47,2025-09-26 20:14:12.154731+05:30,active,returning customer with 5 orders and lifetime value 358.47,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,56435553-2b74-4960-8ba4-ddda0ae2a055,Customer 20,customer20@test.com,returning,5,501.98,2025-11-17 10:06:10.124604+05:30,active,returning customer with 5 orders and lifetime value 501.98,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,04158de5-6281-48a4-b30b-9f67821ed3e6,Customer 511,customer511@test.com,returning,5,341.15,2026-01-27 17:58:15.168829+05:30,active,returning customer with 5 orders and lifetime value 341.15,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,541922d7-0768-4764-9a3d-a82f1269cb93,Customer 192,customer192@test.com,returning,5,512.73,2026-01-22 23:22:30.328843+05:30,active,returning customer with 5 orders and lifetime value 512.73,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,ae138150-6aef-408e-b833-8da78d474625,Customer 364,customer364@test.com,returning,5,363.26,2025-11-17 00:20:23.423521+05:30,active,returning customer with 5 orders and lifetime value 363.26,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,20974935-b949-4044-bc3a-de79d964028a,Customer 38,customer38@test.com,returning,5,605.65,2026-02-03 03:53:58.372401+05:30,active,returning customer with 5 orders and lifetime value 605.65,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,2d08ca3f-c9a4-4c46-b39b-ab288aabce07,Customer 417,customer417@test.com,returning,5,717.89,2025-11-18 08:14:05.078066+05:30,active,returning customer with 5 orders and lifetime value 717.89,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,d15a5d37-91fc-4397-9522-e36406fbaefe,Customer 712,customer712@test.com,returning,5,336.54,2025-12-27 04:39:51.883120+05:30,active,returning customer with 5 orders and lifetime value 336.54,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,30e6d3c6-eed4-42c1-9cd7-7b5b0251f00f,Customer 355,customer355@test.com,returning,5,736.66,2026-01-11 05:31:15.735660+05:30,active,returning customer with 5 orders and lifetime value 736.66,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,3166e6cc-359f-4f16-a132-3c12c64bccc8,Customer 629,customer629@test.com,returning,5,572.5,2026-01-21 19:27:21.018336+05:30,active,returning customer with 5 orders and lifetime value 572.5,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,27338aca-18f5-4475-8fe8-7b92fff043e2,Customer 782,customer782@test.com,returning,5,717.56,2026-01-19 15:27:46.024010+05:30,active,returning customer with 5 orders and lifetime value 717.56,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,d68e5bee-5599-4f06-b156-a0eb86fe8fa4,Customer 530,customer530@test.com,returning,5,509.27,2026-01-14 06:24:36.644498+05:30,active,returning customer with 5 orders and lifetime value 509.27,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,9cf785d1-4a1e-4509-818c-c42301a537b1,Customer 431,customer431@test.com,returning,5,293.67,2025-09-05 07:57:05.293391+05:30,active,returning customer with 5 orders and lifetime value 293.67,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,d36381dc-87b8-4b32-ab22-0daeb886695a,Customer 276,customer276@test.com,returning,5,327.65,2025-12-31 11:07:54.218171+05:30,active,returning customer with 5 orders and lifetime value 327.65,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,06276748-45a5-4bef-bc4e-86d5957f5636,Customer 600,customer600@test.com,returning,5,463.0,2025-12-14 17:34:19.991521+05:30,active,returning customer with 5 orders and lifetime value 463.0,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,bee795bf-7c7c-40e9-b21b-92e345e58282,,,returning,5,449.27,2026-02-04 15:26:18.102285+05:30,active,returning customer with 5 orders and lifetime value 449.27,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,e0504e9b-2393-4bb1-b52b-731dc7093233,Customer 294,customer294@test.com,returning,5,436.5,2025-11-24 19:59:17.139276+05:30,active,returning customer with 5 orders and lifetime value 436.5,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,11fe6fda-24ee-4a8c-8beb-00183454632b,Customer 432,customer432@test.com,returning,5,535.95,2025-10-18 19:28:29.731400+05:30,active,returning customer with 5 orders and lifetime value 535.95,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,aee7480c-11bd-414c-b196-0875992d17ef,Customer 489,customer489@test.com,returning,5,583.44,2026-01-18 18:10:52.672533+05:30,active,returning customer with 5 orders and lifetime value 583.44,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,1b3bb198-11a9-4b52-900a-06b0be22d2ce,Customer 196,customer196@test.com,returning,5,278.54,2025-12-26 15:46:34.068281+05:30,active,returning customer with 5 orders and lifetime value 278.54,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,889503d0-8fa5-453f-843f-e9796ebb79f0,Customer 271,customer271@test.com,returning,5,377.99,2026-01-30 11:55:04.292897+05:30,active,returning customer with 5 orders and lifetime value 377.99,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,f5d6a232-c2bb-45b8-8172-3d6046173f3f,Customer 754,customer754@test.com,returning,5,630.82,2026-01-06 10:19:15.651627+05:30,active,returning customer with 5 orders and lifetime value 630.82,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,d99f306e-4f2a-4f90-9d20-b1b098b4feef,Customer 615,customer615@test.com,returning,5,523.53,2025-11-06 13:00:31.680379+05:30,active,returning customer with 5 orders and lifetime value 523.53,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,63bc5707-2664-4e7f-96ae-55aaa6b60e06,Customer 385,customer385@test.com,returning,5,372.32,2026-01-14 06:02:28.016071+05:30,active,returning customer with 5 orders and lifetime value 372.32,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,6e137666-e468-4105-9dee-dda399c06124,Customer 453,customer453@test.com,returning,5,556.42,2026-01-02 17:54:56.252798+05:30,active,returning customer with 5 orders and lifetime value 556.42,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,b1549d0c-2431-4a70-8f1f-ee7b331e6df3,Customer 426,customer426@test.com,returning,5,685.66,2026-01-30 04:52:02.846955+05:30,active,returning customer with 5 orders and lifetime value 685.66,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,e203726a-f503-456a-940f-160e73acf633,Customer 576,customer576@test.com,returning,5,551.47,2026-01-15 07:40:47.888855+05:30,active,returning customer with 5 orders and lifetime value 551.47,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,1367c111-bc8b-4b75-be18-e1efaf7cd92f,Customer 371,customer371@test.com,returning,5,316.34,2025-11-02 20:24:11.959477+05:30,active,returning customer with 5 orders and lifetime value 316.34,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,9b6c47e4-2c69-4855-b980-b91c2b609085,Customer 143,customer143@test.com,returning,5,641.21,2025-11-16 06:30:30.772346+05:30,active,returning customer with 5 orders and lifetime value 641.21,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,77f28d69-18a4-40cc-839e-4be86719a371,Customer 763,customer763@test.com,returning,5,423.8,2026-01-20 15:41:44.518328+05:30,active,returning customer with 5 orders and lifetime value 423.8,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,a8cecb91-5ce1-49d6-b498-f3c531992e59,Customer 820,customer820@test.com,returning,5,287.84,2025-12-25 21:41:48.921152+05:30,active,returning customer with 5 orders and lifetime value 287.84,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,24bb53c3-a679-40d7-8641-ec54188e9084,Customer 719,customer719@test.com,returning,5,468.08,2026-01-29 03:04:38.243408+05:30,active,returning customer with 5 orders and lifetime value 468.08,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,4b794d79-0e2b-432a-9853-451f97788588,Customer 646,customer646@test.com,returning,5,451.07,2026-01-14 01:26:57.635284+05:30,active,returning customer with 5 orders and lifetime value 451.07,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,ccd8365b-8503-44a4-b543-34baa8cc3e9d,Customer 8,customer8@test.com,returning,5,356.88,2025-12-08 13:30:30.132145+05:30,active,returning customer with 5 orders and lifetime value 356.88,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,7b4ed471-19db-4576-b020-f8da224ba366,Customer 348,customer348@test.com,returning,5,263.98,2026-01-18 13:47:23.980614+05:30,active,returning customer with 5 orders and lifetime value 263.98,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,bb0e37f0-83bb-46e2-8856-233129ca62af,Customer 830,customer830@test.com,returning,5,264.81,2025-12-24 18:00:35.027708+05:30,active,returning customer with 5 orders and lifetime value 264.81,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,e73e2188-d77a-4ce7-8a3d-1bf99bf7c9f6,Customer 848,customer848@test.com,returning,5,379.88,2025-12-04 13:56:43.205834+05:30,active,returning customer with 5 orders and lifetime value 379.88,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,ef6806dd-a990-4b80-aaf2-cdef46350931,Customer 144,customer144@test.com,returning,5,613.43,2025-12-30 23:37:55.726948+05:30,active,returning customer with 5 orders and lifetime value 613.43,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,0953f679-0ef2-4532-babc-5c5fca031bc7,Customer 301,customer301@test.com,returning,5,416.33,2025-12-13 04:15:20.995576+05:30,active,returning customer with 5 orders and lifetime value 416.33,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,bee27bf2-ab3e-4ddc-93e8-2995714c6542,Customer 330,customer330@test.com,returning,5,506.89,2025-12-28 14:41:07.278128+05:30,active,returning customer with 5 orders and lifetime value 506.89,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,411efb67-029d-4a8d-8df7-e84291ebb58d,Customer 812,customer812@test.com,returning,5,652.94,2025-09-05 23:30:50.791696+05:30,active,returning customer with 5 orders and lifetime value 652.94,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,78552936-8452-4a4d-827f-72b4e3db0fa3,Customer 329,customer329@test.com,returning,5,368.92,2026-02-02 12:17:38.633632+05:30,active,returning customer with 5 orders and lifetime value 368.92,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,07a52feb-2203-4c74-aa5e-e8a9ef229dd1,Customer 318,customer318@test.com,returning,5,584.74,2026-01-05 20:45:29.674881+05:30,active,returning customer with 5 orders and lifetime value 584.74,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,5996b3c8-06c8-4fac-a341-247801ab2a2c,Customer 506,customer506@test.com,returning,5,620.61,2026-01-05 06:43:36.988466+05:30,active,returning customer with 5 orders and lifetime value 620.61,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,ce2348f1-ba17-40aa-b302-eae783a762c9,Customer 116,customer116@test.com,returning,5,463.61,2026-01-26 15:33:47.973802+05:30,active,returning customer with 5 orders and lifetime value 463.61,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,3a4cfb51-2adf-4bca-9ce3-0b0fe91ffdc0,Customer 961,customer961@test.com,returning,5,441.03,2025-12-28 21:34:38.065728+05:30,active,returning customer with 5 orders and lifetime value 441.03,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,47f6a713-15e0-4df5-b09a-773a2cdfbcc0,Customer 829,customer829@test.com,returning,5,572.16,2025-08-21 16:38:15.699506+05:30,active,returning customer with 5 orders and lifetime value 572.16,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,d91e126a-8301-44ec-ad60-a6939467b24a,Customer 716,customer716@test.com,returning,5,687.39,2026-01-16 07:12:39.101242+05:30,active,returning customer with 5 orders and lifetime value 687.39,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,30cd2105-ce95-48c1-a6b1-62709b4fd202,Customer 857,customer857@test.com,returning,5,448.29,2025-11-15 22:30:08.723639+05:30,active,returning customer with 5 orders and lifetime value 448.29,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,a7b789be-c916-40de-9b28-56c4fdd10f6a,Customer 603,customer603@test.com,returning,5,579.93,2026-01-15 21:49:15.678681+05:30,active,returning customer with 5 orders and lifetime value 579.93,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,246442be-6813-465c-a0ca-124373156314,Customer 27,customer27@test.com,returning,5,360.75,2025-11-21 00:04:34.207367+05:30,active,returning customer with 5 orders and lifetime value 360.75,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,49cb1c30-e609-49cd-b03d-a9e0ba4f129e,Customer 554,customer554@test.com,returning,5,586.05,2026-02-04 13:28:06.070207+05:30,active,returning customer with 5 orders and lifetime value 586.05,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,8db02ca8-32b5-40db-8f9f-b6ef69e4d185,Customer 804,customer804@test.com,returning,5,305.81,2025-12-24 06:46:59.445468+05:30,active,returning customer with 5 orders and lifetime value 305.81,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,c1736206-a377-4084-a3d1-113c60f6055a,Customer 608,customer608@test.com,returning,5,510.41,2025-10-20 07:19:50.328870+05:30,active,returning customer with 5 orders and lifetime value 510.41,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,981de96f-3e6f-4ebb-8fa6-ddccfff20121,Customer 766,customer766@test.com,returning,5,468.23,2026-01-31 17:52:36.863738+05:30,active,returning customer with 5 orders and lifetime value 468.23,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,401583ca-bc1b-4ed2-bd2c-980c0ceb2548,Customer 529,customer529@test.com,returning,5,547.68,2025-10-06 20:19:10.450697+05:30,active,returning customer with 5 orders and lifetime value 547.68,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,e9926026-e611-43d0-af35-aa9c4bc87755,Customer 776,customer776@test.com,returning,5,335.03,2025-12-06 00:05:47.014631+05:30,active,returning customer with 5 orders and lifetime value 335.03,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,97c04a5d-f2ad-4644-8698-9e26e9e00ad2,Customer 188,customer188@test.com,returning,5,670.17,2026-01-15 13:53:54.200942+05:30,active,returning customer with 5 orders and lifetime value 670.17,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,ad497d84-4c61-45f5-bdb2-f41157fa52c0,Customer 161,customer161@test.com,returning,5,523.66,2026-01-14 07:24:57.583327+05:30,active,returning customer with 5 orders and lifetime value 523.66,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,93b56060-57f1-423f-9dde-240c217a1e34,Customer 945,customer945@test.com,returning,5,584.46,2026-01-29 13:43:42.619329+05:30,active,returning customer with 5 orders and lifetime value 584.46,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,edc0230a-8877-4638-b715-2588708c8646,Customer 793,customer793@test.com,returning,5,421.41,2025-11-02 15:10:35.548673+05:30,active,returning customer with 5 orders and lifetime value 421.41,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,5eaf3ab1-ec08-4c38-b62b-27dd5cbbfb52,Customer 178,customer178@test.com,returning,5,569.76,2025-12-26 15:02:23.245336+05:30,active,returning customer with 5 orders and lifetime value 569.76,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,0698b472-f31a-4357-bd9c-936ae362103e,Customer 895,customer895@test.com,returning,5,621.51,2026-01-20 21:00:23.193826+05:30,active,returning customer with 5 orders and lifetime value 621.51,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,ac9f3e18-ed25-441e-a043-1d05b8a9d545,Customer 497,customer497@test.com,returning,5,465.77,2026-01-31 23:14:35.642577+05:30,active,returning customer with 5 orders and lifetime value 465.77,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,4e0ec7a5-9634-44c7-b341-a472bb61884e,Customer 133,customer133@test.com,returning,5,275.15,2026-01-18 18:56:00.042877+05:30,active,returning customer with 5 orders and lifetime value 275.15,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,f1405c4c-75e2-4b09-af18-3a298432896e,Customer 966,customer966@test.com,returning,5,440.46,2025-10-14 14:50:27.217494+05:30,active,returning customer with 5 orders and lifetime value 440.46,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,299b6c49-1bb5-4ef6-80e7-ae9dc93bd13c,Customer 263,customer263@test.com,returning,5,539.97,2025-12-31 08:03:26.805070+05:30,active,returning customer with 5 orders and lifetime value 539.97,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,7916b0b0-37f0-4b53-9181-c59df27f6f4d,Customer 323,customer323@test.com,returning,5,522.52,2026-01-18 12:03:30.785590+05:30,active,returning customer with 5 orders and lifetime value 522.52,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,3b96677f-77f4-4af8-92aa-6ff1d4b0c5ae,Customer 873,customer873@test.com,returning,5,368.03,2026-01-04 11:23:58.933575+05:30,active,returning customer with 5 orders and lifetime value 368.03,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,f13c3d0d-ec0e-4994-b1bd-a76c23f43431,Customer 168,customer168@test.com,returning,5,696.89,2026-01-28 12:36:35.191048+05:30,active,returning customer with 5 orders and lifetime value 696.89,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,3f9606d9-14cb-430d-8edc-5d3823bae280,Customer 324,customer324@test.com,returning,5,472.55,2025-07-13 18:01:46.855997+05:30,active,returning customer with 5 orders and lifetime value 472.55,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,6608a583-d7c5-44ed-a8d4-fd02b668b0bc,Customer 863,customer863@test.com,returning,5,889.26,2025-12-09 04:53:36.535596+05:30,active,returning customer with 5 orders and lifetime value 889.26,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,489f9f2c-e235-4ac5-a6e1-455745e950e8,Customer 643,customer643@test.com,returning,5,700.85,2025-12-28 21:42:54.416024+05:30,active,returning customer with 5 orders and lifetime value 700.85,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,cca8c465-34cc-4571-b980-eddec275d5f7,Customer 914,customer914@test.com,returning,5,576.91,2026-01-17 16:23:59.921293+05:30,active,returning customer with 5 orders and lifetime value 576.91,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,a80d63ca-2370-4312-989b-303b19d35eb0,Customer 363,customer363@test.com,returning,5,419.1,2025-08-27 22:00:51.554390+05:30,active,returning customer with 5 orders and lifetime value 419.1,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,55b6e28d-5d8b-4d82-af06-9a3ccb98eadd,Customer 92,customer92@test.com,returning,5,522.26,2025-11-05 20:18:58.958064+05:30,active,returning customer with 5 orders and lifetime value 522.26,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,173961d8-6570-45c3-bb65-53426ba1d2ce,Customer 599,customer599@test.com,returning,5,630.36,2026-02-03 07:52:10.787570+05:30,active,returning customer with 5 orders and lifetime value 630.36,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,94d29c08-695c-45b0-8c2e-612fd6be4537,Customer 635,customer635@test.com,returning,5,691.51,2025-07-11 21:40:17.580684+05:30,active,returning customer with 5 orders and lifetime value 691.51,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,1f948aab-df84-4cba-aa2f-9fa35c1b61ac,Customer 445,customer445@test.com,returning,5,621.65,2025-12-31 13:03:13.969063+05:30,active,returning customer with 5 orders and lifetime value 621.65,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,98c7ef86-fff2-4eb0-b185-3c6793b7c838,Customer 893,customer893@test.com,returning,5,422.43,2025-12-18 23:09:35.274685+05:30,active,returning customer with 5 orders and lifetime value 422.43,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,c0b252a4-ae5b-448e-80dd-bd26fc553bfc,Customer 315,customer315@test.com,returning,5,425.87,2026-01-26 08:52:32.319887+05:30,active,returning customer with 5 orders and lifetime value 425.87,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,a55d258b-95ff-4263-b3f5-03b6103f567e,Customer 607,customer607@test.com,returning,5,373.97,2026-01-27 04:36:16.718525+05:30,active,returning customer with 5 orders and lifetime value 373.97,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,fe9583e5-3281-4668-b95f-5275279bd146,Customer 687,customer687@test.com,returning,4,524.01,2025-11-24 17:42:51.358293+05:30,active,returning customer with 4 orders and lifetime value 524.01,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,d6a53d29-7ae7-437c-af51-af34dca7baa8,Customer 577,customer577@test.com,returning,5,607.65,2026-02-01 09:47:44.351316+05:30,active,returning customer with 5 orders and lifetime value 607.65,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,ab845e8f-b9a1-4222-ae7f-77a7fa5395b2,Customer 797,customer797@test.com,returning,5,737.94,2025-11-27 05:32:43.945075+05:30,active,returning customer with 5 orders and lifetime value 737.94,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,df1e30d0-3c27-4c20-8d2a-ee527c02b64e,Customer 606,customer606@test.com,returning,5,409.96,2025-12-25 04:14:28.231909+05:30,active,returning customer with 5 orders and lifetime value 409.96,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,0d7dc6a8-9f9e-4945-91d8-ee64b452bba2,Customer 761,customer761@test.com,returning,5,387.62,2025-10-24 00:57:28.107048+05:30,active,returning customer with 5 orders and lifetime value 387.62,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,bb1a730a-0d9c-4f38-bc4f-e85a8f1f8344,Customer 636,customer636@test.com,returning,5,491.12,2025-08-16 23:05:12.557495+05:30,active,returning customer with 5 orders and lifetime value 491.12,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,8d420176-55b6-44d8-ba23-4d5f60ffdbf2,Customer 775,customer775@test.com,returning,5,723.49,2026-01-08 01:56:18.187235+05:30,active,returning customer with 5 orders and lifetime value 723.49,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,7c0ed002-054d-4c25-9244-0ea933ea0e0d,Customer 985,customer985@test.com,returning,5,358.25,2025-12-31 17:30:22.338208+05:30,active,returning customer with 5 orders and lifetime value 358.25,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,e7e24651-ef88-45a8-a61b-cb1aedf96038,Customer 281,customer281@test.com,returning,5,529.16,2026-01-31 22:21:15.037320+05:30,active,returning customer with 5 orders and lifetime value 529.16,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,26d7d5ae-e49e-446c-a23c-c5db066cf285,Customer 692,customer692@test.com,returning,5,265.34,2026-01-15 10:03:21.402691+05:30,active,returning customer with 5 orders and lifetime value 265.34,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,7a2171fc-c1de-4912-aad9-639e81ad05dc,Customer 148,customer148@test.com,returning,5,562.26,2025-12-12 22:55:13.300773+05:30,active,returning customer with 5 orders and lifetime value 562.26,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,f96927b2-701f-40a9-b682-4cb26b034944,Customer 813,customer813@test.com,returning,5,516.63,2025-09-03 08:42:55.644014+05:30,active,returning customer with 5 orders and lifetime value 516.63,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,b0b9d67d-cd2d-416c-942a-15d9795a7eef,Customer 733,customer733@test.com,returning,5,552.22,2026-01-02 17:28:02.407227+05:30,active,returning customer with 5 orders and lifetime value 552.22,show my orders | last order | payment status | where is my order
3107dcbe-487b-4d2a-ac6c-893a3b081045,2d7f00b7-24b7-425f-88fe-772702b97a55,Customer 53,customer53@test.com,returning,5,473.54,2025-12-13 12:14:03.671034+05:30,active,returning customer with 5 orders and lifetime value 473.54,show my orders | last order | payment status | where is my order
