customer_email,customer_id,customer_name,financial_status,fulfillment_id,fulfillment_status,gateway,line_price,order_date,order_id,order_number,order_total_price,product_id,product_title,quantity,refund_amount,refund_currency,refund_id,refund_product_id,refund_product_title,refund_quantity,refund_sku,refund_variant_id,shipping_carrier,shipping_code,shipping_price,shipping_title,shop_id,sku,tracking_company,tracking_number,transaction_amount,transaction_id,transaction_status,variant_id
millercody@example.net,3f0281b6-46e2-4018-88fb-1bd72a301dbd,Elizabeth Stokes,pending,493157715,,paypal,182.0,2026-01-30 08:01:34.048223+05:30,de02b067-05d5-4352-a849-06b9ca7252dc,5166,171.0,4b9fabad-1e54-477d-9d81-41e9f1d7698f,light,3,26.0,USD,152475350,,Refunded Item,1,,,FedEx,SHIPjYu,11.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUwipw,DHL,9654f879-47df-4cda-be62-aea01911a924,171.0,755973822,success,7868
millercody@example.net,3f0281b6-46e2-4018-88fb-1bd72a301dbd,Elizabeth Stokes,pending,493157715,,paypal,699.95,2026-01-30 08:01:34.048223+05:30,de02b067-05d5-4352-a849-06b9ca7252dc,5166,171.0,09ff91d0-9e7e-496b-887e-bf2445b626ad,The Complete Snowboard,3,26.0,USD,152475350,,Refunded Item,1,,,FedEx,SHIPjYu,11.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUHcig,DHL,9654f879-47df-4cda-be62-aea01911a924,171.0,755973822,success,4504
reedgina@example.org,4dabcad5-cb87-49d2-aefd-1d4ef8505601,Patricia Golden,refunded,579203241,fulfilled,stripe,24.95,2025-03-03 08:01:34.051778+05:30,c67f1fed-336c-47b2-9c89-925c2ad27ad1,2744,301.0,2a486b96-58e8-4b57-92d6-b408fa36d450,Selling Plans Ski Wax,3,44.0,USD,203559342,,Refunded Item,1,,,DHL,SHIPwaF,15.0,Express Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUZabw,DHL,b15f915d-96d5-42a6-859e-504600434b8c,301.0,6317622,success,1942
mtodd@example.net,80815ab8-4052-4e83-8831-8b81300edf96,Debra Thompson,pending,,partial,paypal,500.0,2025-07-17 08:01:34.054453+05:30,eff11380-7976-42e8-bd37-7b7da45f9518,3908,382.0,19a358dc-bde8-4ea1-8638-2d583cb4c8f0,Test Product 5,1,,,,,,,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUUlhi,,,382.0,906406177,success,7283
mtodd@example.net,80815ab8-4052-4e83-8831-8b81300edf96,Debra Thompson,pending,,partial,paypal,435.0,2025-07-17 08:01:34.054453+05:30,eff11380-7976-42e8-bd37-7b7da45f9518,3908,382.0,89b2c21f-3de8-44e2-8519-a03133fbf029,sport,2,,,,,,,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKULyGT,,,382.0,906406177,success,7708
mcdanielchad@example.org,8a7548ff-559a-4586-90f6-4c0beef9f3f2,Laura Martin,paid,266328621,partial,stripe,102.0,2025-02-14 08:01:34.055905+05:30,545c383f-e674-4829-a15c-e7eafecb62e8,3112,317.0,d8e7c038-ac4f-4c01-b123-39ea53445acd,wonder,2,39.0,USD,156295803,,Refunded Item,1,,,USPS,SHIPQzj,13.0,Express Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUdREs,DHL,de6693db-33ca-48f1-9a0b-21f98389840b,317.0,875512533,success,1212
mcdanielchad@example.org,8a7548ff-559a-4586-90f6-4c0beef9f3f2,Laura Martin,paid,266328621,partial,stripe,885.95,2025-02-14 08:01:34.055905+05:30,545c383f-e674-4829-a15c-e7eafecb62e8,3112,317.0,fc08ae68-36b3-4ed4-8947-cb61373f16f9,The Out of Stock Snowboard,3,39.0,USD,156295803,,Refunded Item,1,,,USPS,SHIPQzj,13.0,Express Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUQXYd,DHL,de6693db-33ca-48f1-9a0b-21f98389840b,317.0,875512533,success,2876
mcdanielchad@example.org,8a7548ff-559a-4586-90f6-4c0beef9f3f2,Laura Martin,paid,266328621,partial,stripe,699.95,2025-02-14 08:01:34.055905+05:30,545c383f-e674-4829-a15c-e7eafecb62e8,3112,317.0,09ff91d0-9e7e-496b-887e-bf2445b626ad,The Complete Snowboard,3,39.0,USD,156295803,,Refunded Item,1,,,USPS,SHIPQzj,13.0,Express Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUqWdU,DHL,de6693db-33ca-48f1-9a0b-21f98389840b,317.0,875512533,success,5050
alexsheppard@example.com,ebfbc50d-46f2-4cb1-88f0-1629d42bd63d,Jennifer Duncan,refunded,497322034,,paypal,600.0,2025-06-02 08:01:34.059416+05:30,a2d07657-9412-4d67-8e9b-644af3c1efc3,4428,568.0,92d98b47-c55f-4ab8-a07d-2410fe1dbc29,The Collection Snowboard: Hydrogen,2,,,,,,,,,UPS,SHIPSEP,19.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUmhhW,FedEx,cb0552c8-b8ba-4432-b802-e3b951c93810,568.0,115067769,success,6397
alexsheppard@example.com,ebfbc50d-46f2-4cb1-88f0-1629d42bd63d,Jennifer Duncan,refunded,497322034,,paypal,100.0,2025-06-02 08:01:34.059416+05:30,a2d07657-9412-4d67-8e9b-644af3c1efc3,4428,568.0,02d35c39-9858-4f6d-aaaf-b6e811100c83,Test Product 1,3,,,,,,,,,UPS,SHIPSEP,19.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUfqnA,FedEx,cb0552c8-b8ba-4432-b802-e3b951c93810,568.0,115067769,success,7411
elizabeth64@example.org,d20cba4c-28d2-4214-a399-0de104b3c2a5,Casey Hines,refunded,,fulfilled,paypal,629.95,2025-12-13 08:01:34.062171+05:30,4761e46b-d721-4f94-ab91-8783a78b2fe3,1220,535.0,9a49fd1d-3a66-4134-b9f8-645fecb504ee,The Multi-managed Snowboard,3,,,,,,,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUKoak,,,535.0,667027509,success,7415
elizabeth64@example.org,d20cba4c-28d2-4214-a399-0de104b3c2a5,Casey Hines,refunded,,fulfilled,paypal,100.0,2025-12-13 08:01:34.062171+05:30,4761e46b-d721-4f94-ab91-8783a78b2fe3,1220,535.0,02d35c39-9858-4f6d-aaaf-b6e811100c83,Test Product 1,1,,,,,,,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUySga,,,535.0,667027509,success,4328
elizabeth64@example.org,d20cba4c-28d2-4214-a399-0de104b3c2a5,Casey Hines,refunded,,fulfilled,paypal,286.0,2025-12-13 08:01:34.062171+05:30,4761e46b-d721-4f94-ab91-8783a78b2fe3,1220,535.0,0209fcb5-06b6-40ae-90e2-243b2656809b,bar,1,,,,,,,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUeDCb,,,535.0,667027509,success,4305
kellyphillips@example.org,ae8386fa-3cd9-4e7d-9fcc-db14280c84bc,Timothy Buchanan,pending,,,paypal,286.0,2025-12-09 08:01:34.064928+05:30,89cfe003-e1f8-41b2-a0c1-4b03e588e0fd,9507,77.0,0209fcb5-06b6-40ae-90e2-243b2656809b,bar,1,,,,,,,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUceXF,,,77.0,570592577,success,8255
kellyphillips@example.org,ae8386fa-3cd9-4e7d-9fcc-db14280c84bc,Timothy Buchanan,pending,,,paypal,500.0,2025-12-09 08:01:34.064928+05:30,89cfe003-e1f8-41b2-a0c1-4b03e588e0fd,9507,77.0,19a358dc-bde8-4ea1-8638-2d583cb4c8f0,Test Product 5,3,,,,,,,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUmSSk,,,77.0,570592577,success,1130
kellyphillips@example.org,ae8386fa-3cd9-4e7d-9fcc-db14280c84bc,Timothy Buchanan,pending,,,paypal,224.0,2025-12-09 08:01:34.064928+05:30,89cfe003-e1f8-41b2-a0c1-4b03e588e0fd,9507,77.0,466f7702-fc97-4917-9285-42d69fcdf2a8,your,1,,,,,,,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUSTBE,,,77.0,570592577,success,2403
kellyphillips@example.org,ae8386fa-3cd9-4e7d-9fcc-db14280c84bc,Timothy Buchanan,pending,,,paypal,102.0,2025-12-09 08:01:34.064928+05:30,89cfe003-e1f8-41b2-a0c1-4b03e588e0fd,9507,77.0,d8e7c038-ac4f-4c01-b123-39ea53445acd,wonder,1,,,,,,,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUujYQ,,,77.0,570592577,success,2402
elizabethgallagher@example.com,be07299d-86ef-468b-b5a8-60115b142044,Doris Cordova,pending,,fulfilled,paypal,126.0,2025-10-17 08:01:34.067236+05:30,0cac3d62-0955-4ce4-8d75-b5b8454a8daa,6098,259.0,e4e02a5c-74ac-4297-91b3-5e157a1f38fe,current,2,,,,,,,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUiRmV,,,259.0,976841190,success,3250
elizabethgallagher@example.com,be07299d-86ef-468b-b5a8-60115b142044,Doris Cordova,pending,,fulfilled,paypal,301.0,2025-10-17 08:01:34.067236+05:30,0cac3d62-0955-4ce4-8d75-b5b8454a8daa,6098,259.0,96ad2c89-c705-40cd-9a7a-d62c025dec15,arrive,2,,,,,,,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUAwXU,,,259.0,976841190,success,1708
lloyderin@example.net,4a068ba8-d952-46ea-8057-e86f8e46542f,Susan Weber,refunded,903019175,,stripe,1025.0,2025-02-07 08:01:34.069974+05:30,4a3e1905-2d7a-45f8-9704-c171bbaa88e2,2722,306.0,fd10a846-0857-4eb5-b29e-24192ba8be20,The Collection Snowboard: Oxygen,1,,,,,,,,,FedEx,SHIPrxN,16.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUFHrv,DHL,1350859a-8c86-4eb3-9e3a-5f3320e55ed8,306.0,34139463,success,4856
lloyderin@example.net,4a068ba8-d952-46ea-8057-e86f8e46542f,Susan Weber,refunded,903019175,,stripe,411.0,2025-02-07 08:01:34.069974+05:30,4a3e1905-2d7a-45f8-9704-c171bbaa88e2,2722,306.0,01244dd4-c766-45a3-9107-6e6b21ed7427,for,2,,,,,,,,,FedEx,SHIPrxN,16.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUuXSm,DHL,1350859a-8c86-4eb3-9e3a-5f3320e55ed8,306.0,34139463,success,8885
wolson@example.org,ab154a63-9e55-4afc-92d8-042655f2763a,Christina Ramirez,refunded,118506338,fulfilled,paypal,2629.95,2025-06-02 08:01:34.071970+05:30,6e701010-04c6-4562-a6e4-bf486e88928c,2544,68.0,0f3bea2c-0bf4-4af6-9f9d-47162114ed27,The 3p Fulfilled Snowboard,3,48.0,USD,508188160,,Refunded Item,1,,,DHL,SHIPoVm,9.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUuZEz,DHL,b51fd894-a2bc-40e2-ad64-7cd87135a8a1,68.0,184294519,success,4329
wolson@example.org,ab154a63-9e55-4afc-92d8-042655f2763a,Christina Ramirez,refunded,118506338,fulfilled,paypal,405.0,2025-06-02 08:01:34.071970+05:30,6e701010-04c6-4562-a6e4-bf486e88928c,2544,68.0,7fcb1fb5-a033-4b83-b937-7432e7fbdecf,camera,3,48.0,USD,508188160,,Refunded Item,1,,,DHL,SHIPoVm,9.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUsgaY,DHL,b51fd894-a2bc-40e2-ad64-7cd87135a8a1,68.0,184294519,success,8777
josephwarren@example.net,206f306a-cb8f-4187-8214-f853a0af81ff,Sarah Glover,refunded,49717182,,paypal,785.95,2025-03-20 08:01:34.075671+05:30,d151cb6f-cfc4-4aa4-a126-9c560d30c47f,9105,258.0,bb6384ad-f423-4d72-89ed-f739bd666270,The Compare at Price Snowboard,1,,,,,,,,,DHL,SHIPHPv,12.0,Overnight,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUpxWf,DHL,328b0769-7811-46e6-bcbe-ed904a44ea19,258.0,283694516,success,2678
josephwarren@example.net,206f306a-cb8f-4187-8214-f853a0af81ff,Sarah Glover,refunded,49717182,,paypal,168.0,2025-03-20 08:01:34.075671+05:30,d151cb6f-cfc4-4aa4-a126-9c560d30c47f,9105,258.0,452246b1-253c-46d5-8101-44e8253ad4d5,doctor,1,,,,,,,,,DHL,SHIPHPv,12.0,Overnight,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUCfDl,DHL,328b0769-7811-46e6-bcbe-ed904a44ea19,258.0,283694516,success,6584
jeffrey26@example.com,d8a33c6a-11dc-4691-bc64-24129a7a5dfe,Kelly Phillips,pending,,partial,stripe,411.0,2025-10-28 08:01:34.078470+05:30,21fedef1-b61d-4db6-8dfb-ca862e5ea250,4096,564.0,01244dd4-c766-45a3-9107-6e6b21ed7427,for,3,21.0,USD,822622148,,Refunded Item,1,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUdTSW,,,564.0,716248432,success,1231
jeffrey26@example.com,d8a33c6a-11dc-4691-bc64-24129a7a5dfe,Kelly Phillips,pending,,partial,stripe,24.95,2025-10-28 08:01:34.078470+05:30,21fedef1-b61d-4db6-8dfb-ca862e5ea250,4096,564.0,2a486b96-58e8-4b57-92d6-b408fa36d450,Selling Plans Ski Wax,2,21.0,USD,822622148,,Refunded Item,1,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUikuK,,,564.0,716248432,success,5262
jeffrey26@example.com,d8a33c6a-11dc-4691-bc64-24129a7a5dfe,Kelly Phillips,pending,,partial,stripe,490.0,2025-10-28 08:01:34.078470+05:30,21fedef1-b61d-4db6-8dfb-ca862e5ea250,4096,564.0,17f841ff-d2b0-409b-bb50-9593e0f3634e,may,1,21.0,USD,822622148,,Refunded Item,1,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUmkOs,,,564.0,716248432,success,3821
rdixon@example.com,24d389c5-f200-4625-9af6-e144223a0ec7,Hailey Watson,paid,163145226,partial,stripe,2629.95,2026-01-26 08:01:34.082880+05:30,ddc6f86d-26ad-47cc-bf6a-5e51af881bfb,5998,464.0,0f3bea2c-0bf4-4af6-9f9d-47162114ed27,The 3p Fulfilled Snowboard,3,12.0,USD,739618562,,Refunded Item,1,,,FedEx,SHIPBmk,8.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUbYZP,FedEx,906f94d6-9c2f-40eb-b60e-72ea9fad32c0,464.0,111054713,success,5097
rdixon@example.com,24d389c5-f200-4625-9af6-e144223a0ec7,Hailey Watson,paid,163145226,partial,stripe,699.95,2026-01-26 08:01:34.082880+05:30,ddc6f86d-26ad-47cc-bf6a-5e51af881bfb,5998,464.0,09ff91d0-9e7e-496b-887e-bf2445b626ad,The Complete Snowboard,1,12.0,USD,739618562,,Refunded Item,1,,,FedEx,SHIPBmk,8.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUSJfz,FedEx,906f94d6-9c2f-40eb-b60e-72ea9fad32c0,464.0,111054713,success,6421
rdixon@example.com,24d389c5-f200-4625-9af6-e144223a0ec7,Hailey Watson,paid,163145226,partial,stripe,423.0,2026-01-26 08:01:34.082880+05:30,ddc6f86d-26ad-47cc-bf6a-5e51af881bfb,5998,464.0,cd7a2a33-c1f9-454b-a1e4-3be2efd10a47,yet,1,12.0,USD,739618562,,Refunded Item,1,,,FedEx,SHIPBmk,8.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUJVMI,FedEx,906f94d6-9c2f-40eb-b60e-72ea9fad32c0,464.0,111054713,success,1557
halldaniel@example.net,a244b55e-232e-4a5d-909c-555459d0c785,Bradley Williams,refunded,384193469,,stripe,102.0,2025-11-03 08:01:34.086046+05:30,b2bffad8-ef2d-420e-aee1-7c8f3c3c6dd5,6995,203.0,d8e7c038-ac4f-4c01-b123-39ea53445acd,wonder,3,28.0,USD,289217993,,Refunded Item,1,,,DHL,SHIPWsv,6.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUQrrT,DHL,51330bef-325a-4d3e-8826-de562fc07718,203.0,776308820,success,7184
halldaniel@example.net,a244b55e-232e-4a5d-909c-555459d0c785,Bradley Williams,refunded,384193469,,stripe,435.0,2025-11-03 08:01:34.086046+05:30,b2bffad8-ef2d-420e-aee1-7c8f3c3c6dd5,6995,203.0,89b2c21f-3de8-44e2-8519-a03133fbf029,sport,2,28.0,USD,289217993,,Refunded Item,1,,,DHL,SHIPWsv,6.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUrzon,DHL,51330bef-325a-4d3e-8826-de562fc07718,203.0,776308820,success,5577
halldaniel@example.net,a244b55e-232e-4a5d-909c-555459d0c785,Bradley Williams,refunded,384193469,,stripe,286.0,2025-11-03 08:01:34.086046+05:30,b2bffad8-ef2d-420e-aee1-7c8f3c3c6dd5,6995,203.0,0209fcb5-06b6-40ae-90e2-243b2656809b,bar,2,28.0,USD,289217993,,Refunded Item,1,,,DHL,SHIPWsv,6.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUubIY,DHL,51330bef-325a-4d3e-8826-de562fc07718,203.0,776308820,success,4093
halldaniel@example.net,a244b55e-232e-4a5d-909c-555459d0c785,Bradley Williams,refunded,384193469,,stripe,84.0,2025-11-03 08:01:34.086046+05:30,b2bffad8-ef2d-420e-aee1-7c8f3c3c6dd5,6995,203.0,ce4a30d6-86d7-408f-bfb6-00d5bd37079f,cultural,1,28.0,USD,289217993,,Refunded Item,1,,,DHL,SHIPWsv,6.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUHtdR,DHL,51330bef-325a-4d3e-8826-de562fc07718,203.0,776308820,success,1530
campbelleric@example.com,b7530f35-b1c2-4a5d-8cda-40b237db3599,Brian Irwin,pending,,partial,stripe,265.0,2025-05-06 08:01:34.089727+05:30,833e6ddb-11d7-4f79-8b9a-9e95be34b065,2848,355.0,82cdfa7c-9f27-4f77-95b9-9cdadde93754,middle,3,21.0,USD,663369982,,Refunded Item,1,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUCPbe,,,355.0,84932459,success,3433
campbelleric@example.com,b7530f35-b1c2-4a5d-8cda-40b237db3599,Brian Irwin,pending,,partial,stripe,435.0,2025-05-06 08:01:34.089727+05:30,833e6ddb-11d7-4f79-8b9a-9e95be34b065,2848,355.0,89b2c21f-3de8-44e2-8519-a03133fbf029,sport,2,21.0,USD,663369982,,Refunded Item,1,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUhQov,,,355.0,84932459,success,1379
campbelleric@example.com,b7530f35-b1c2-4a5d-8cda-40b237db3599,Brian Irwin,pending,,partial,stripe,495.0,2025-05-06 08:01:34.089727+05:30,833e6ddb-11d7-4f79-8b9a-9e95be34b065,2848,355.0,0f89abb7-08f4-467d-9c94-cc6e720e2fd9,create,1,21.0,USD,663369982,,Refunded Item,1,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUMkHD,,,355.0,84932459,success,3982
paul99@example.org,dda0a399-a9b8-4b17-8ca2-ebfbab3862f4,Richard Martin,paid,,fulfilled,stripe,2629.95,2025-09-21 08:01:34.092914+05:30,22e14c95-238e-4ae5-8c78-fc8062c40e2a,7951,71.0,60133382-72ac-467d-bc72-75641f68faab,The Draft Snowboard,3,35.0,USD,651707204,,Refunded Item,1,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUMtKt,,,71.0,800528315,success,2051
xmartinez@example.com,0618c291-5d11-46d1-84e2-947931bfe6d3,Jennifer Miranda,paid,421895868,partial,paypal,224.0,2025-04-09 08:01:34.097096+05:30,0330460f-c7a8-4c24-b33c-caf816cd6827,3196,346.0,466f7702-fc97-4917-9285-42d69fcdf2a8,your,3,,,,,,,,,USPS,SHIPdZY,25.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUtAps,DHL,aa0013d5-5787-44c9-a21b-a8b7c7bb24f2,346.0,620171456,success,6928
nfreeman@example.org,40f8635e-20d2-4e86-9e28-b517b59ac3bb,Melissa Page,refunded,,fulfilled,paypal,236.0,2025-09-28 08:01:34.099309+05:30,8e5953c9-6dfc-483f-9438-92b6a53a74f3,4521,569.0,06f34fb5-aff6-4b11-ab85-c8afe3b01a33,industry,1,,,,,,,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUqiIf,,,569.0,72827848,success,5900
xmoon@example.org,6ec50ae5-a640-423c-84f9-65645f5498af,Yolanda Powell,paid,360284279,partial,paypal,629.95,2025-09-18 08:01:34.101606+05:30,cf3e4b9b-09db-49fc-b329-c85f410d2389,9895,351.0,9a49fd1d-3a66-4134-b9f8-645fecb504ee,The Multi-managed Snowboard,2,,,,,,,,,FedEx,SHIPQvh,6.0,Overnight,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUbzqV,DHL,6f25f7ae-3591-4bf4-b719-d1eeb074bc96,351.0,738426811,success,8698
xmoon@example.org,6ec50ae5-a640-423c-84f9-65645f5498af,Yolanda Powell,paid,360284279,partial,paypal,400.0,2025-09-18 08:01:34.101606+05:30,cf3e4b9b-09db-49fc-b329-c85f410d2389,9895,351.0,90e652b7-ce5d-454d-a209-1e163eae0fe6,Test Product 4,1,,,,,,,,,FedEx,SHIPQvh,6.0,Overnight,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUCLOd,DHL,6f25f7ae-3591-4bf4-b719-d1eeb074bc96,351.0,738426811,success,8336
abradford@example.org,3c35b050-1132-410a-b0c6-178cf6e0eef7,Christian Flores,pending,272900761,,paypal,265.0,2025-12-03 08:01:34.103457+05:30,1edb025a-648c-48dc-91da-0684227ff48b,4507,65.0,82cdfa7c-9f27-4f77-95b9-9cdadde93754,middle,3,,,,,,,,,FedEx,SHIPAjc,24.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUjxcZ,DHL,a64a4b12-e390-4614-abea-b535953cd82b,65.0,27628382,success,1045
xelliott@example.org,3f41dfd0-6a16-4c5c-add2-26be8eaef934,Tiffany Lee,paid,,fulfilled,stripe,500.0,2025-11-24 08:01:34.105711+05:30,0197a83f-41fe-4869-aa96-6b7c658bc4b3,6387,195.0,19a358dc-bde8-4ea1-8638-2d583cb4c8f0,Test Product 5,2,31.0,USD,528207603,,Refunded Item,1,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUiNdS,,,195.0,428666222,success,6508
xelliott@example.org,3f41dfd0-6a16-4c5c-add2-26be8eaef934,Tiffany Lee,paid,,fulfilled,stripe,495.0,2025-11-24 08:01:34.105711+05:30,0197a83f-41fe-4869-aa96-6b7c658bc4b3,6387,195.0,0f89abb7-08f4-467d-9c94-cc6e720e2fd9,create,2,31.0,USD,528207603,,Refunded Item,1,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUJMnY,,,195.0,428666222,success,6793
xelliott@example.org,3f41dfd0-6a16-4c5c-add2-26be8eaef934,Tiffany Lee,paid,,fulfilled,stripe,399.0,2025-11-24 08:01:34.105711+05:30,0197a83f-41fe-4869-aa96-6b7c658bc4b3,6387,195.0,dab070e6-35fb-4123-85e3-c1c7ae06a807,huge,2,31.0,USD,528207603,,Refunded Item,1,,,,,,,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUSTAi,,,195.0,428666222,success,2317
williamrobertson@example.org,d1bcada0-7cfa-4ac8-98c2-28f582e4716b,Aaron Mack,paid,991118566,fulfilled,paypal,400.0,2025-12-01 08:01:34.108715+05:30,bcb91be1-7531-4a16-b83c-f0abd7298836,9160,441.0,90e652b7-ce5d-454d-a209-1e163eae0fe6,Test Product 4,3,,,,,,,,,USPS,SHIPaNA,6.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUcdnm,DHL,4b282413-0de2-4775-8f35-c3aa34a01a91,441.0,54519946,success,7941
stephanie15@example.com,5d2ec7a1-ff4f-479e-ac8b-f635be71466f,Alexis Gregory,refunded,706610235,,paypal,236.0,2025-08-25 08:01:34.110027+05:30,bfc0b42a-bb4a-4f1c-ba6f-e0fd096bb772,5074,353.0,06f34fb5-aff6-4b11-ab85-c8afe3b01a33,industry,2,41.0,USD,515798165,,Refunded Item,1,,,USPS,SHIPOfv,22.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUpTTO,DHL,7487f1cc-96a1-4029-ae34-f0d24b32e4f3,353.0,473460786,success,5343
scottmichael@example.com,3caebf04-d388-43ec-8426-c2e3dad1f647,Jessica Coleman,pending,204147284,,paypal,480.0,2025-04-22 08:01:34.113882+05:30,828c3fe9-2770-48ea-a768-f5883839bdca,2019,418.0,a84a8fe4-6dc6-4ea1-9e36-6336fd1d2333,goal,3,,,,,,,,,USPS,SHIPiqi,25.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUcdrq,FedEx,b0380ba0-7f29-4de4-9047-dcfdd3252076,418.0,276049055,success,8515
vflores@example.com,73c3532f-ac2e-46f1-a5e5-b18ccb65f329,Natalie Sawyer,refunded,774287418,,paypal,785.95,2025-12-18 08:01:34.115691+05:30,213d58b2-15c9-46d7-af3d-4cfb2c69056c,4743,74.0,bb6384ad-f423-4d72-89ed-f739bd666270,The Compare at Price Snowboard,2,,,,,,,,,USPS,SHIPlTo,21.0,Overnight,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUUfUY,FedEx,17017509-340b-4947-a076-c955a8de736c,74.0,608738983,success,8740
vflores@example.com,73c3532f-ac2e-46f1-a5e5-b18ccb65f329,Natalie Sawyer,refunded,774287418,,paypal,80.0,2025-12-18 08:01:34.115691+05:30,213d58b2-15c9-46d7-af3d-4cfb2c69056c,4743,74.0,8aa432b4-d4b4-419e-99e2-77d67161ab28,government,3,,,,,,,,,USPS,SHIPlTo,21.0,Overnight,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUgoAY,FedEx,17017509-340b-4947-a076-c955a8de736c,74.0,608738983,success,5749
harrisnancy@example.com,dd7f41cf-fc06-44dc-a080-508fd6ad5e44,Ruben Moreno DVM,pending,956049864,,paypal,490.0,2025-03-26 08:01:34.117829+05:30,9637275a-a644-45c7-9374-a291e8490084,5637,186.0,17f841ff-d2b0-409b-bb50-9593e0f3634e,may,3,20.0,USD,926428253,,Refunded Item,1,,,DHL,SHIPuth,17.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUwxMD,FedEx,c7ee7094-cb90-45f7-b2cf-d839bbb51581,186.0,97567506,success,3882
harrisnancy@example.com,dd7f41cf-fc06-44dc-a080-508fd6ad5e44,Ruben Moreno DVM,pending,956049864,,paypal,749.95,2025-03-26 08:01:34.117829+05:30,9637275a-a644-45c7-9374-a291e8490084,5637,186.0,9f78cc66-a63a-4725-8ed8-848236054895,The Hidden Snowboard,2,20.0,USD,926428253,,Refunded Item,1,,,DHL,SHIPuth,17.0,Standard Shipping,3107dcbe-487b-4d2a-ac6c-893a3b081045,SKUbFJM,FedEx,c7ee7094-cb90-45f7-b2cf-d839bbb51581,186.0,97567506,success,2143
